# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 434.2570000000  0.2047728524 0.2945000093
  45.0000000000 434.1470000000  0.2048177680 0.2944517225
  45.0000000000 434.0370000000  0.2048627393 0.2944034244
  45.0000000000 433.9270000000  0.2049077044 0.2943551109
  45.0000000000 433.8170000000  0.2049513774 0.2943084108
  45.0000000000 433.7070000000  0.2049963919 0.2942600706
  45.0000000000 433.5980000000  0.2050409765 0.2942123408
  45.0000000000 433.4880000000  0.2050860405 0.2941639740
  45.0000000000 433.3780000000  0.2051311293 0.2941155938
  45.0000000000 433.2690000000  0.2051757565 0.2940678223
  45.0000000000 433.1590000000  0.2052209261 0.2940194176
  45.0000000000 433.0500000000  0.2052656027 0.2939716197
  45.0000000000 432.9410000000  0.2053103037 0.2939238086
  45.0000000000 432.8310000000  0.2053555477 0.2938753640
  45.0000000000 432.7220000000  0.2054002981 0.2938275264
  45.0000000000 432.6130000000  0.2054450731 0.2937796757
  45.0000000000 432.5040000000  0.2054898726 0.2937318119
  45.0000000000 432.3940000000  0.2055352160 0.2936833140
  45.0000000000 432.2850000000  0.2055800650 0.2936354237
  45.0000000000 432.1760000000  0.2056236194 0.2935891468
  45.0000000000 432.0670000000  0.2056685175 0.2935412301
  45.0000000000 431.9590000000  0.2057129836 0.2934939256
  45.0000000000 431.8500000000  0.2057579309 0.2934459826
  45.0000000000 431.7410000000  0.2058029029 0.2933980264
  45.0000000000 431.6320000000  0.2058478996 0.2933500571
  45.0000000000 431.5230000000  0.2058929528 0.2933020765
  45.0000000000 431.4150000000  0.2059375098 0.2932547045
  45.0000000000 431.3060000000  0.2059825805 0.2932066957
  45.0000000000 431.1980000000  0.2060272184 0.2931592996
  45.0000000000 431.0890000000  0.2060723385 0.2931112644
  45.0000000000 430.9810000000  0.2061169936 0.2930638402
  45.0000000000 430.8730000000  0.2061616731 0.2930164031
  45.0000000000 430.7640000000  0.2062068993 0.2929683304
  45.0000000000 430.6560000000  0.2062516280 0.2929208671
  45.0000000000 430.5480000000  0.2062950596 0.2928750173
  45.0000000000 430.4400000000  0.2063398372 0.2928275279
  45.0000000000 430.3320000000  0.2063846714 0.2927800274
  45.0000000000 430.2240000000  0.2064294980 0.2927325120
  45.0000000000 430.1160000000  0.2064743492 0.2926849836
  45.0000000000 430.0080000000  0.2065192248 0.2926374421
  45.0000000000 429.9000000000  0.2065641575 0.2925898895
  45.0000000000 429.7920000000  0.2066090824 0.2925423219
  45.0000000000 429.6840000000  0.2066540319 0.2924947413
  45.0000000000 429.5770000000  0.2066985140 0.2924477732
  45.0000000000 429.4690000000  0.2067435451 0.2924001685
  45.0000000000 429.3610000000  0.2067885683 0.2923525489
  45.0000000000 429.2540000000  0.2068331237 0.2923055421
  45.0000000000 429.1460000000  0.2068782287 0.2922578983
  45.0000000000 429.0390000000  0.2069228330 0.2922108656
  45.0000000000 428.9320000000  0.2069674616 0.2921638202
  45.0000000000 428.8240000000  0.2070112839 0.2921177619
  45.0000000000 428.7170000000  0.2070559941 0.2920706924
  45.0000000000 428.6100000000  0.2071006959 0.2920236083
  45.0000000000 428.5030000000  0.2071454222 0.2919765112
  45.0000000000 428.3950000000  0.2071906666 0.2919287746
  45.0000000000 428.2880000000  0.2072354747 0.2918816535
  45.0000000000 428.1810000000  0.2072802745 0.2918345177
  45.0000000000 428.0740000000  0.2073250987 0.2917873691
  45.0000000000 427.9680000000  0.2073694529 0.2917408347
  45.0000000000 427.8610000000  0.2074143590 0.2916936622
  45.0000000000 427.7540000000  0.2074592565 0.2916464749
  45.0000000000 427.6470000000  0.2075041785 0.2915992748
  45.0000000000 427.5400000000  0.2075491582 0.2915520636
  45.0000000000 427.4340000000  0.2075936008 0.2915054636
  45.0000000000 427.3270000000  0.2076372703 0.2914598512
  45.0000000000 427.2210000000  0.2076817613 0.2914132258
  45.0000000000 427.1140000000  0.2077267722 0.2913659596
  45.0000000000 427.0080000000  0.2077713451 0.2913193104
  45.0000000000 426.9020000000  0.2078159089 0.2912726468
  45.0000000000 426.7950000000  0.2078596998 0.2912269701
  45.0000000000 426.6890000000  0.2079043120 0.2911802809
  45.0000000000 426.5830000000  0.2079489485 0.2911335791
  45.0000000000 426.4770000000  0.2079936427 0.2910868662
  45.0000000000 426.3710000000  0.2080383276 0.2910401390
  45.0000000000 426.2640000000  0.2080822402 0.2909943980
  45.0000000000 426.1580000000  0.2081269737 0.2909476452
  45.0000000000 426.0530000000  0.2081712679 0.2909015104
  45.0000000000 425.9470000000  0.2082160499 0.2908547322
  45.0000000000 425.8410000000  0.2082608563 0.2908079414
  45.0000000000 425.7350000000  0.2083057208 0.2907611394
  45.0000000000 425.6290000000  0.2083492476 0.2907159492
  45.0000000000 425.5240000000  0.2083936625 0.2906697513
  45.0000000000 425.4180000000  0.2084385660 0.2906229096
  45.0000000000 425.3120000000  0.2084835278 0.2905760568
  45.0000000000 425.2070000000  0.2085279815 0.2905298195
  45.0000000000 425.1010000000  0.2085716290 0.2904845657
  45.0000000000 424.9960000000  0.2086161649 0.2904383048
  45.0000000000 424.8910000000  0.2086606908 0.2903920298
  45.0000000000 424.7850000000  0.2087057743 0.2903451134
  45.0000000000 424.6800000000  0.2087503487 0.2902988132
  45.0000000000 424.5750000000  0.2087949472 0.2902525003
  45.0000000000 424.4700000000  0.2088382742 0.2902078026
  45.0000000000 424.3650000000  0.2088829209 0.2901614647
  45.0000000000 424.2600000000  0.2089276261 0.2901151157
  45.0000000000 424.1550000000  0.2089723212 0.2900687526
  45.0000000000 424.0500000000  0.2090170748 0.2900223785
  45.0000000000 423.9450000000  0.2090604879 0.2899776163
  45.0000000000 423.8400000000  0.2091052555 0.2899312155
  45.0000000000 423.7350000000  0.2091500818 0.2898848036
  45.0000000000 423.6300000000  0.2091948979 0.2898383776
  45.0000000000 423.5260000000  0.2092392715 0.2897925722
  45.0000000000 423.4210000000  0.2092841360 0.2897461211
  45.0000000000 423.3160000000  0.2093277281 0.2897012849
  45.0000000000 423.2120000000  0.2093721393 0.2896554406
  45.0000000000 423.1070000000  0.2094170764 0.2896089518
  45.0000000000 423.0030000000  0.2094615704 0.2895630841
  45.0000000000 422.8990000000  0.2095060538 0.2895172024
  45.0000000000 422.7940000000  0.2095497663 0.2894723035
  45.0000000000 422.6900000000  0.2095942978 0.2894263969
  45.0000000000 422.5860000000  0.2096388533 0.2893804779
  45.0000000000 422.4820000000  0.2096834677 0.2893345480
  45.0000000000 422.3780000000  0.2097280714 0.2892886042
  45.0000000000 422.2730000000  0.2097732373 0.2892420166
  45.0000000000 422.1690000000  0.2098165564 0.2891976737
  45.0000000000 422.0650000000  0.2098612674 0.2891516940
  45.0000000000 421.9620000000  0.2099054638 0.2891063335
  45.0000000000 421.8580000000  0.2099501878 0.2890603276
  45.0000000000 421.7540000000  0.2099949712 0.2890143107
  45.0000000000 421.6500000000  0.2100384099 0.2889699058
  45.0000000000 421.5460000000  0.2100832416 0.2889238639
  45.0000000000 421.4430000000  0.2101275576 0.2888784419
  45.0000000000 421.3390000000  0.2101724375 0.2888323753
  45.0000000000 421.2360000000  0.2102168014 0.2887869287
  45.0000000000 421.1320000000  0.2102616943 0.2887408359
  45.0000000000 421.0290000000  0.2103048072 0.2886969919
  45.0000000000 420.9250000000  0.2103497482 0.2886508743
  45.0000000000 420.8220000000  0.2103942435 0.2886053798
  45.0000000000 420.7190000000  0.2104387272 0.2885598718
  45.0000000000 420.6150000000  0.2104837407 0.2885137170
  45.0000000000 420.5120000000  0.2105269730 0.2884698114
  45.0000000000 420.4090000000  0.2105715286 0.2884242665
  45.0000000000 420.3060000000  0.2106161438 0.2883787106
  45.0000000000 420.2030000000  0.2106760450 0.2883152809
  45.0000000000 420.1000000000  0.2107430093 0.2882437266
  45.0000000000 419.9970000000  0.2108113029 0.2881705371
  45.0000000000 419.8940000000  0.2108783261 0.2880989655
  45.0000000000 419.7910000000  0.2109453428 0.2880273839
  45.0000000000 419.6880000000  0.2110137607 0.2879541703
  45.0000000000 419.5860000000  0.2110803285 0.2878832068
  45.0000000000 419.4830000000  0.2111474692 0.2878116005
  45.0000000000 419.3800000000  0.2112159395 0.2877383605
  45.0000000000 419.2780000000  0.2112826309 0.2876673725
  45.0000000000 419.1750000000  0.2113511600 0.2875941159
  45.0000000000 419.0730000000  0.2114179098 0.2875231109
  45.0000000000 418.9700000000  0.2114851614 0.2874514603
  45.0000000000 418.8680000000  0.2115533060 0.2873788156
  45.0000000000 418.7650000000  0.2116206164 0.2873071479
  45.0000000000 418.6630000000  0.2116874830 0.2872361087
  45.0000000000 418.5610000000  0.2117556792 0.2871634379
  45.0000000000 418.4590000000  0.2118226040 0.2870923818
  45.0000000000 418.3560000000  0.2118913687 0.2870190584
  45.0000000000 418.2540000000  0.2119583521 0.2869479853
  45.0000000000 418.1520000000  0.2120253282 0.2868769025
  45.0000000000 418.0500000000  0.2120936706 0.2868041906
  45.0000000000 417.9480000000  0.2121607415 0.2867330921
  45.0000000000 417.8470000000  0.2122272940 0.2866626205
  45.0000000000 417.7450000000  0.2122957604 0.2865898851
  45.0000000000 417.6430000000  0.2123628821 0.2865187602
  45.0000000000 417.5410000000  0.2124314071 0.2864460084
  45.0000000000 417.4390000000  0.2124985872 0.2863748666
  45.0000000000 417.3380000000  0.2125653211 0.2863043544
  45.0000000000 417.2360000000  0.2126338970 0.2862315769
  45.0000000000 417.1350000000  0.2127006889 0.2861610482
  45.0000000000 417.0330000000  0.2127679854 0.2860898727
  45.0000000000 416.9320000000  0.2128361731 0.2860177090
  45.0000000000 416.8300000000  0.2129035278 0.2859465168
  45.0000000000 416.7290000000  0.2129704355 0.2858759547
  45.0000000000 416.6280000000  0.2130386733 0.2858037657
  45.0000000000 416.5260000000  0.2131061523 0.2857325495
  45.0000000000 416.4250000000  0.2131744482 0.2856603444
  45.0000000000 416.3240000000  0.2132414717 0.2855897492
  45.0000000000 416.2230000000  0.2133084871 0.2855191446
  45.0000000000 416.1220000000  0.2133769069 0.2854469166
  45.0000000000 416.0210000000  0.2134439801 0.2853762955
  45.0000000000 415.9200000000  0.2135111193 0.2853056671
  45.0000000000 415.8190000000  0.2135795890 0.2852334139
  45.0000000000 415.7180000000  0.2136467861 0.2851627691
  45.0000000000 415.6170000000  0.2137153137 0.2850905000
  45.0000000000 415.5160000000  0.2137825688 0.2850198388
  45.0000000000 415.4160000000  0.2138492999 0.2849498066
  45.0000000000 415.3150000000  0.2139179143 0.2848775135
  45.0000000000 415.2140000000  0.2139852561 0.2848068276
  45.0000000000 415.1140000000  0.2140520732 0.2847367710
  45.0000000000 415.0130000000  0.2141208121 0.2846644550
  45.0000000000 414.9130000000  0.2141876866 0.2845943823
  45.0000000000 414.8130000000  0.2142546272 0.2845243024
  45.0000000000 414.7120000000  0.2143234153 0.2844519615
  45.0000000000 414.6120000000  0.2143904134 0.2843818654
  45.0000000000 414.5120000000  0.2144587421 0.2843101479
  45.0000000000 414.4110000000  0.2145263151 0.2842393966
  45.0000000000 414.3110000000  0.2145933616 0.2841692752
  45.0000000000 414.2110000000  0.2146618144 0.2840975351
  45.0000000000 414.1110000000  0.2147289182 0.2840273977
  45.0000000000 414.0110000000  0.2147960885 0.2839572531
  45.0000000000 413.9110000000  0.2148645896 0.2838854885
  45.0000000000 413.8110000000  0.2149318173 0.2838153279
  45.0000000000 413.7110000000  0.2150003759 0.2837435478
  45.0000000000 413.6110000000  0.2150676610 0.2836733711
  45.0000000000 413.5110000000  0.2151349369 0.2836031855
  45.0000000000 413.4120000000  0.2152031003 0.2835320227
  45.0000000000 413.3120000000  0.2152704333 0.2834618211
  45.0000000000 413.2120000000  0.2153444273 0.2833819233
  45.0000000000 413.1130000000  0.2154220698 0.2832961974
  45.0000000000 413.0130000000  0.2155002963 0.2832098308
  45.0000000000 412.9140000000  0.2155779900 0.2831241019
  45.0000000000 412.8140000000  0.2156562300 0.2830377311
  45.0000000000 412.7150000000  0.2157340132 0.2829520001
  45.0000000000 412.6150000000  0.2158123049 0.2828656262
  45.0000000000 412.5160000000  0.2158901394 0.2827798922
  45.0000000000 412.4170000000  0.2159679613 0.2826941557
  45.0000000000 412.3180000000  0.2160458470 0.2826084187
  45.0000000000 412.2180000000  0.2161242419 0.2825220387
  45.0000000000 412.1190000000  0.2162021789 0.2824362987
  45.0000000000 412.0200000000  0.2162801032 0.2823505564
  45.0000000000 411.9210000000  0.2163580530 0.2822648127
  45.0000000000 411.8220000000  0.2164360668 0.2821790683
  45.0000000000 411.7230000000  0.2165140677 0.2820933217
  45.0000000000 411.6240000000  0.2165921327 0.2820075745
  45.0000000000 411.5260000000  0.2166696614 0.2819224661
  45.0000000000 411.4270000000  0.2167477774 0.2818367161
  45.0000000000 411.3280000000  0.2168258804 0.2817509638
  45.0000000000 411.2290000000  0.2169040475 0.2816652110
  45.0000000000 411.1310000000  0.2169816775 0.2815800973
  45.0000000000 411.0320000000  0.2170598957 0.2814943417
  45.0000000000 410.9340000000  0.2171375762 0.2814092253
  45.0000000000 410.8350000000  0.2172158067 0.2813234661
  45.0000000000 410.7370000000  0.2172935765 0.2812383480
  45.0000000000 410.6380000000  0.2173718580 0.2811525861
  45.0000000000 410.5400000000  0.2174496784 0.2810674654
  45.0000000000 410.4420000000  0.2175274853 0.2809823426
  45.0000000000 410.3430000000  0.2176058819 0.2808965775
  45.0000000000 410.2450000000  0.2176837394 0.2808114521
  45.0000000000 410.1470000000  0.2177616608 0.2807263263
  45.0000000000 410.0490000000  0.2178395687 0.2806411985
  45.0000000000 409.9510000000  0.2179175017 0.2805560694
  45.0000000000 409.8530000000  0.2179954989 0.2804709399
  45.0000000000 409.7550000000  0.2180734823 0.2803858083
  45.0000000000 409.6570000000  0.2181515300 0.2803006764
  45.0000000000 409.5590000000  0.2182295638 0.2802155424
  45.0000000000 409.4610000000  0.2183076619 0.2801304080
  45.0000000000 409.3630000000  0.2183857462 0.2800452716
  45.0000000000 409.2650000000  0.2184638948 0.2799601347
  45.0000000000 409.1680000000  0.2185415013 0.2798756385
  45.0000000000 409.0700000000  0.2186196610 0.2797904985
  45.0000000000 408.9720000000  0.2186978851 0.2797053582
  45.0000000000 408.8750000000  0.2187755664 0.2796208586
  45.0000000000 408.7770000000  0.2188538408 0.2795357159
  45.0000000000 408.6800000000  0.2189315720 0.2794512142
  45.0000000000 408.5820000000  0.2190098967 0.2793660692
  45.0000000000 408.4850000000  0.2190876778 0.2792815653
  45.0000000000 408.3880000000  0.2191655229 0.2791970611
  45.0000000000 408.2900000000  0.2192438837 0.2791119119
  45.0000000000 408.1930000000  0.2193217395 0.2790274048
  45.0000000000 408.0960000000  0.2193996594 0.2789428975
  45.0000000000 407.9990000000  0.2194775648 0.2788583883
  45.0000000000 407.9020000000  0.2195555345 0.2787738788
  45.0000000000 407.8050000000  0.2196334896 0.2786893676
  45.0000000000 407.7080000000  0.2197115090 0.2786048561
  45.0000000000 407.6110000000  0.2197895138 0.2785203429
  45.0000000000 407.5140000000  0.2198675829 0.2784358294
  45.0000000000 407.4170000000  0.2199456374 0.2783513141
  45.0000000000 407.3200000000  0.2200237168 0.2782667978
  45.0000000000 407.2230000000  0.2201018605 0.2781822813
  45.0000000000 407.1260000000  0.2201799896 0.2780977631
  45.0000000000 407.0300000000  0.2202576504 0.2780138885
  45.0000000000 406.9330000000  0.2203358290 0.2779293683
  45.0000000000 406.8370000000  0.2204135390 0.2778454919
  45.0000000000 406.7400000000  0.2204917671 0.2777609699
  45.0000000000 406.6440000000  0.2205695263 0.2776770917
  45.0000000000 406.5470000000  0.2206478040 0.2775925678
  45.0000000000 406.4510000000  0.2207214275 0.2775150480
  45.0000000000 406.3540000000  0.2207891361 0.2774464151
  45.0000000000 406.2580000000  0.2208563782 0.2773784198
  45.0000000000 406.1620000000  0.2209236081 0.2773104165
  45.0000000000 406.0650000000  0.2209927846 0.2772401786
  45.0000000000 405.9690000000  0.2210600700 0.2771721608
  45.0000000000 405.8730000000  0.2211274231 0.2771041364
  45.0000000000 405.7770000000  0.2211947638 0.2770361041
  45.0000000000 405.6810000000  0.2212621722 0.2769680651
  45.0000000000 405.5850000000  0.2213309129 0.2768984358
  45.0000000000 405.4890000000  0.2213983768 0.2768303825
  45.0000000000 405.3930000000  0.2214658282 0.2767623212
  45.0000000000 405.2970000000  0.2215333073 0.2766942526
  45.0000000000 405.2010000000  0.2216008542 0.2766261774
  45.0000000000 405.1060000000  0.2216691971 0.2765571583
  45.0000000000 405.0100000000  0.2217367994 0.2764890689
  45.0000000000 404.9140000000  0.2218043891 0.2764209715
  45.0000000000 404.8190000000  0.2218715097 0.2763535129
  45.0000000000 404.7230000000  0.2219391547 0.2762854011
  45.0000000000 404.6270000000  0.2220082129 0.2762157026
  45.0000000000 404.5320000000  0.2220753757 0.2761482221
  45.0000000000 404.4360000000  0.2221431441 0.2760800894
  45.0000000000 404.3410000000  0.2222103618 0.2760125946
  45.0000000000 404.2460000000  0.2222776067 0.2759450926
  45.0000000000 404.1500000000  0.2223454581 0.2758769383
  45.0000000000 404.0550000000  0.2224141035 0.2758078436
  45.0000000000 403.9600000000  0.2224814714 0.2757403210
  45.0000000000 403.8650000000  0.2225488261 0.2756727908
